store_id,region,store_format,date,sales_usd,inventory_turnover,foot_traffic
STORE_454,West,Online,2024-11-04,35415.35,2.7,0
STORE_455,North,Hypermarket,2024-03-17,35562.03,2.7,740
STORE_456,East,Express,2024-08-03,23761.41,5.7,1223
STORE_457,South,Express,2024-04-09,39712.27,3.3,1840
STORE_458,West,Online,2024-11-01,36881.67,6.0,0
STORE_459,South,Express,2024-05-01,34574.79,4.2,1315
STORE_460,East,Hypermarket,2024-06-23,44901.14,4.3,732
STORE_461,South,Online,2024-06-09,31884.19,4.4,0
STORE_462,North,Hypermarket,2024-10-10,40834.39,5.6,1884
STORE_463,West,Express,2024-10-11,39076.85,4.1,1034
STORE_464,East,Online,2024-07-10,41308.78,2.5,0
STORE_465,East,Online,2024-05-18,40028.96,4.1,0
STORE_466,West,Hypermarket,2024-07-12,45127.74,4.0,1654
STORE_467,North,Online,2024-05-30,41446.51,4.4,0
STORE_468,North,Hypermarket,2024-01-06,13867.93,5.0,1708
STORE_469,North,Online,2024-02-11,44161.01,5.9,0
STORE_470,South,Express,2024-01-19,32708.94,4.2,1825
STORE_471,North,Hypermarket,2024-09-30,10168.63,5.5,635
STORE_472,North,Online,2024-09-07,45183.59,5.6,0
STORE_473,West,Express,2024-12-16,29202.21,5.3,1007
STORE_474,West,Online,2024-10-20,13976.05,5.5,0
STORE_475,West,Online,2024-10-30,12880.08,4.1,0
STORE_476,South,Online,2024-05-05,17009.29,2.1,0
STORE_477,East,Express,2024-03-23,11533.2,5.3,1108
STORE_478,West,Express,2024-05-07,38303.62,3.7,839
STORE_479,East,Hypermarket,2024-05-06,12506.85,5.1,696
STORE_480,East,Express,2024-05-07,14168.43,4.8,1306
STORE_481,West,Hypermarket,2024-05-01,33952.73,2.3,1386
STORE_482,East,Hypermarket,2024-04-16,47991.33,4.8,1641
STORE_483,North,Hypermarket,2024-07-21,30873.83,3.1,1855
STORE_484,East,Hypermarket,2024-07-18,11320.14,4.7,838
STORE_485,South,Online,2024-03-16,27852.35,5.8,0
STORE_486,East,Online,2024-06-17,12088.93,3.1,0
STORE_487,South,Express,2024-12-03,45333.91,5.5,1485
STORE_488,South,Online,2024-01-29,31721.62,3.2,0
STORE_489,East,Online,2024-09-23,45120.16,4.3,0
STORE_490,East,Online,2024-10-07,29735.6,2.8,0
STORE_491,West,Online,2024-07-25,20295.59,4.6,0
STORE_492,North,Online,2024-07-30,15889.66,2.3,0
STORE_493,North,Express,2024-02-11,45754.45,3.3,944
STORE_494,North,Online,2024-12-14,23173.49,2.7,0
STORE_495,South,Online,2024-10-12,12830.54,2.5,0
STORE_496,South,Hypermarket,2024-05-21,25356.58,5.5,1757
STORE_497,West,Online,2024-07-15,22817.98,2.2,0
STORE_498,East,Hypermarket,2024-05-05,10731.66,4.5,632
STORE_499,East,Hypermarket,2024-04-06,23635.38,4.4,1770
STORE_500,North,Express,2024-09-09,20583.48,4.5,1785
STORE_501,West,Online,2024-11-26,32578.52,2.4,0
STORE_502,North,Hypermarket,2024-08-15,41904.34,2.2,1157
STORE_503,East,Express,2024-07-13,26202.09,3.9,1103
STORE_504,West,Hypermarket,2024-02-04,45089.57,3.7,1882
STORE_505,South,Online,2024-07-26,22155.75,3.7,0
STORE_506,North,Online,2024-06-02,41855.34,4.8,0
STORE_507,West,Hypermarket,2024-06-09,45719.07,5.0,505
STORE_508,West,Online,2024-10-11,17994.7,4.6,0
STORE_509,South,Hypermarket,2024-02-04,18865.41,4.6,1059
STORE_510,North,Hypermarket,2024-02-17,35966.15,3.7,812
STORE_511,West,Express,2024-08-31,23577.41,3.7,800
STORE_512,East,Hypermarket,2024-01-15,10000.27,3.6,1333
STORE_513,South,Express,2024-10-28,24247.13,3.9,829
STORE_514,North,Online,2024-05-05,15043.19,2.1,0
STORE_515,South,Express,2024-04-04,47766.48,4.0,1126
STORE_516,North,Hypermarket,2024-06-14,40831.8,4.4,1317
STORE_517,West,Express,2024-08-03,47908.11,3.6,1444
STORE_518,East,Hypermarket,2024-06-16,19576.18,3.0,1214
STORE_519,East,Online,2024-10-31,38615.86,2.1,0
STORE_520,North,Hypermarket,2024-09-05,47126.33,4.0,1553
STORE_521,North,Express,2024-02-11,34184.01,3.6,1439
STORE_522,South,Online,2024-04-05,18355.3,2.8,0
STORE_523,East,Express,2024-04-15,41146.53,5.0,736
STORE_524,East,Online,2024-12-28,41605.64,5.7,0
STORE_525,South,Online,2024-05-30,17338.95,2.0,0
STORE_526,South,Express,2024-12-18,30652.21,2.4,999
STORE_527,West,Hypermarket,2024-10-07,31933.89,5.8,1886
STORE_528,West,Express,2024-03-30,46377.36,5.3,504
STORE_529,South,Hypermarket,2024-07-06,12700.8,4.9,1994
STORE_530,North,Hypermarket,2024-08-04,47811.33,2.2,1527
STORE_531,North,Online,2024-04-24,39306.12,3.9,0
STORE_532,South,Online,2024-11-21,42074.47,3.0,0
STORE_533,North,Online,2024-09-28,25251.28,4.8,0
STORE_534,South,Online,2024-12-20,36070.47,4.0,0
STORE_535,West,Express,2024-12-30,17276.93,3.5,845
STORE_536,North,Express,2024-01-11,32416.88,3.3,657
STORE_537,West,Express,2024-07-04,27116.34,5.8,1212
STORE_538,South,Hypermarket,2024-10-10,20364.04,4.3,1566
STORE_539,East,Hypermarket,2024-11-05,23046.98,3.4,1270
STORE_540,South,Express,2024-12-02,22801.5,3.3,909
STORE_541,East,Express,2024-04-03,33088.28,5.0,654
STORE_542,North,Online,2024-07-14,37620.52,5.7,0
STORE_543,East,Express,2024-11-24,11793.74,3.5,774
STORE_544,West,Hypermarket,2024-01-22,46411.56,2.7,1792
STORE_545,South,Hypermarket,2024-06-11,22689.52,2.8,1282
STORE_546,South,Online,2024-04-08,18418.27,3.2,0
STORE_547,North,Hypermarket,2024-11-07,48724.24,3.0,536
STORE_548,East,Express,2024-08-02,48214.92,4.4,1759
STORE_549,North,Express,2024-03-21,31735.46,5.2,1531
STORE_550,North,Hypermarket,2024-04-27,32933.17,3.3,1973
STORE_551,South,Hypermarket,2024-04-20,41708.88,3.0,1282
STORE_552,West,Online,2024-05-18,46791.95,2.3,0
STORE_553,East,Hypermarket,2024-04-02,24958.4,3.3,1949
STORE_554,West,Online,2024-10-24,29884.26,4.0,0
STORE_555,East,Hypermarket,2024-08-07,38950.17,5.0,1394
STORE_556,South,Hypermarket,2024-09-13,40703.74,4.6,1063
STORE_557,North,Hypermarket,2024-02-29,46226.98,5.4,538
STORE_558,South,Online,2024-03-04,18421.14,3.5,0
STORE_559,South,Hypermarket,2024-08-05,39318.13,4.2,1310
STORE_560,South,Online,2024-10-09,13456.41,3.1,0
STORE_561,North,Online,2024-09-23,22088.45,4.3,0
STORE_562,West,Hypermarket,2024-06-22,48376.81,5.4,1341
STORE_563,South,Express,2024-07-06,45558.68,5.2,617
STORE_564,North,Online,2024-12-03,45764.23,5.6,0
STORE_565,North,Online,2024-09-17,20292.58,3.5,0
STORE_566,South,Hypermarket,2024-02-22,18302.04,5.9,1492
STORE_567,East,Online,2024-01-25,46096.52,4.8,0
STORE_568,East,Hypermarket,2024-07-03,43830.57,5.5,1824
STORE_569,West,Hypermarket,2024-07-31,15649.48,4.1,936
STORE_570,West,Online,2024-03-18,36129.08,3.9,0
STORE_571,West,Express,2024-04-28,26353.89,5.9,1466
STORE_572,East,Express,2024-11-09,25696.58,5.1,1003
STORE_573,North,Online,2024-12-19,41805.3,4.3,0
STORE_574,East,Express,2024-08-26,19207.68,4.4,1717
STORE_575,West,Express,2024-08-19,35704.55,3.8,1650
STORE_576,West,Express,2024-12-06,17881.35,5.9,875
STORE_577,North,Online,2024-11-29,42113.59,3.7,0
STORE_578,West,Express,2024-09-01,13513.66,4.5,791
STORE_579,West,Online,2024-06-15,33711.32,3.1,0
STORE_580,North,Online,2024-09-05,16753.05,3.9,0
STORE_581,West,Express,2024-08-03,39670.75,5.5,612
STORE_582,East,Online,2024-03-01,45261.56,3.9,0
STORE_583,West,Hypermarket,2024-11-05,30204.09,4.7,513
STORE_584,South,Hypermarket,2024-08-11,36519.79,4.9,589
STORE_585,North,Hypermarket,2024-03-26,45031.0,3.7,546
STORE_586,East,Hypermarket,2024-03-22,32449.25,2.2,1531
STORE_587,South,Express,2024-06-17,19209.79,5.4,1873
STORE_588,East,Express,2024-04-12,38113.33,2.2,1581
STORE_589,East,Online,2024-03-10,13068.73,4.8,0
STORE_590,South,Express,2024-08-09,49886.95,3.7,1507
STORE_591,West,Hypermarket,2024-01-02,29670.4,2.2,548
STORE_592,North,Online,2024-11-02,49612.68,5.6,0
STORE_593,East,Express,2024-12-23,22700.71,3.2,1179
STORE_594,North,Online,2024-12-07,21712.34,3.5,0
STORE_595,North,Express,2024-11-21,49839.12,4.8,948
STORE_596,East,Hypermarket,2024-06-27,45772.62,2.7,1688
STORE_597,North,Express,2024-04-09,21115.64,5.7,1717
STORE_598,East,Hypermarket,2024-03-08,27809.96,5.5,1450
STORE_599,North,Hypermarket,2024-07-18,19006.05,5.4,1003
STORE_600,East,Hypermarket,2024-11-29,25408.09,4.0,717
STORE_601,East,Online,2024-02-17,15751.63,2.6,0
STORE_602,South,Online,2024-09-09,12484.35,4.3,0
STORE_603,North,Hypermarket,2024-12-11,38713.7,5.6,1761
STORE_604,South,Express,2024-07-10,30679.5,2.6,1860
STORE_605,South,Online,2024-07-01,33704.55,2.8,0
STORE_606,South,Hypermarket,2024-10-03,44638.13,2.4,528
STORE_607,South,Express,2024-03-27,23324.66,5.7,567
STORE_608,East,Express,2024-04-02,44223.27,5.5,1808
STORE_609,North,Online,2024-06-09,43004.91,2.3,0
STORE_610,East,Express,2024-03-05,29412.07,5.9,1058
STORE_611,East,Online,2024-10-26,29232.18,4.5,0
STORE_612,East,Online,2024-08-28,31158.12,4.8,0
STORE_613,East,Online,2024-07-29,18468.04,5.8,0
STORE_614,East,Online,2024-03-30,24951.71,2.7,0
STORE_615,South,Online,2024-11-03,25292.62,2.7,0
STORE_616,North,Online,2024-06-03,14627.34,4.8,0
STORE_617,North,Online,2024-04-26,49800.11,4.7,0
STORE_618,West,Online,2024-12-01,11161.77,2.4,0
STORE_619,West,Online,2024-09-26,46571.49,4.9,0
STORE_620,North,Express,2024-10-06,28218.97,2.3,1003
STORE_621,West,Express,2024-01-14,19202.78,4.5,1203
STORE_622,South,Express,2024-02-16,22671.58,5.9,1852
STORE_623,South,Express,2024-10-31,23839.39,4.9,911
STORE_624,South,Express,2024-02-11,20157.3,3.4,1249
STORE_625,South,Express,2024-09-03,35550.82,4.2,1722
STORE_626,North,Express,2024-12-27,46497.99,5.3,942
STORE_627,West,Hypermarket,2024-03-13,24591.89,4.6,1393
STORE_628,South,Online,2024-03-07,45915.6,5.6,0
STORE_629,East,Hypermarket,2024-09-14,48823.57,5.1,1049
STORE_630,East,Hypermarket,2024-04-07,23569.73,4.4,1632
STORE_631,North,Online,2024-09-21,23193.99,5.0,0
STORE_632,East,Online,2024-08-29,35921.48,5.9,0
STORE_633,East,Hypermarket,2024-03-26,35406.79,2.9,852
STORE_634,West,Online,2024-06-20,20869.08,2.2,0
STORE_635,East,Express,2024-07-03,13551.93,5.5,732
STORE_636,West,Express,2024-01-24,30258.53,3.6,1644
STORE_637,East,Hypermarket,2024-08-12,26773.55,4.0,1902
STORE_638,West,Express,2024-12-06,18926.77,4.2,871
STORE_639,North,Online,2024-03-06,33563.16,3.8,0
STORE_640,West,Online,2024-05-04,14895.75,5.2,0
STORE_641,West,Express,2024-11-17,45816.34,3.8,933
STORE_642,North,Hypermarket,2024-09-02,21699.02,4.1,523
STORE_643,West,Online,2024-01-15,11608.86,3.4,0
STORE_644,West,Express,2024-02-12,23599.41,2.3,1327
STORE_645,North,Express,2024-12-07,47693.77,2.5,659
STORE_646,East,Express,2024-11-22,19673.6,4.5,1685
STORE_647,South,Hypermarket,2024-08-09,37401.34,4.1,1750
STORE_648,South,Express,2024-01-23,41152.78,3.0,1625
STORE_649,West,Online,2024-08-20,38009.63,2.4,0
STORE_650,North,Online,2024-03-12,41936.14,4.7,0
STORE_651,West,Express,2024-10-20,10657.95,5.5,1665
STORE_652,North,Hypermarket,2024-03-22,31999.67,2.3,1053
STORE_653,West,Express,2024-10-04,37587.37,2.2,968
STORE_654,East,Online,2024-09-09,42695.19,2.1,0
STORE_655,South,Express,2024-11-15,19855.45,2.7,877
STORE_656,East,Hypermarket,2024-12-01,18679.97,2.1,1153
STORE_657,South,Hypermarket,2024-08-21,18380.8,3.4,1869
STORE_658,North,Online,2024-08-15,21331.92,4.2,0
STORE_659,East,Online,2024-08-09,34035.97,2.7,0
STORE_660,South,Hypermarket,2024-08-06,14359.59,2.6,1015
STORE_661,North,Online,2024-05-21,13780.09,6.0,0
STORE_662,West,Hypermarket,2024-08-09,13761.06,2.9,803
STORE_663,South,Hypermarket,2024-10-31,26520.11,3.7,1179
STORE_664,South,Express,2024-08-12,47629.17,2.8,668
STORE_665,North,Online,2024-09-22,32707.21,5.1,0
STORE_666,East,Express,2024-10-27,35756.82,3.6,1674
STORE_667,South,Hypermarket,2024-07-18,44885.58,2.0,1662
STORE_668,North,Online,2024-10-13,47094.23,3.8,0
STORE_669,North,Express,2024-08-04,13311.4,4.6,1304
STORE_670,East,Online,2024-08-19,12028.23,3.9,0
STORE_671,North,Online,2024-05-12,40430.83,2.5,0
STORE_672,North,Express,2024-07-04,48775.52,3.4,905
STORE_673,West,Express,2024-11-15,44379.24,5.6,892
STORE_674,North,Online,2024-06-16,35849.52,2.2,0
STORE_675,South,Online,2024-02-28,40165.48,4.3,0
STORE_676,East,Online,2024-01-02,44087.51,5.3,0
STORE_677,North,Express,2024-08-03,45562.42,2.4,661
STORE_678,North,Express,2024-12-19,21366.06,4.6,1239
STORE_679,North,Hypermarket,2024-11-13,41449.46,2.0,1674
STORE_680,East,Hypermarket,2024-06-06,49158.21,5.8,678
STORE_681,West,Hypermarket,2024-01-28,43141.67,3.7,1813
STORE_682,West,Hypermarket,2024-06-20,23295.45,3.2,923
STORE_683,East,Online,2024-08-08,35726.7,2.0,0
STORE_684,South,Express,2024-08-16,44029.96,3.4,1076
STORE_685,South,Express,2024-05-05,38384.27,2.5,1989
STORE_686,West,Hypermarket,2024-05-23,30155.01,6.0,1164
STORE_687,West,Online,2024-01-21,15744.48,3.3,0
STORE_688,South,Hypermarket,2024-01-04,31810.66,4.5,1499
STORE_689,North,Hypermarket,2024-06-14,45425.81,5.6,1824
STORE_690,North,Express,2024-12-09,40344.93,3.5,662
STORE_691,North,Online,2024-12-22,32835.97,5.3,0
STORE_692,East,Hypermarket,2024-04-14,22664.31,3.2,1948
STORE_693,East,Online,2024-02-17,30198.41,2.5,0
STORE_694,East,Hypermarket,2024-09-26,28648.56,3.8,1141
STORE_695,North,Hypermarket,2024-01-05,48921.15,4.8,1652
STORE_696,East,Online,2024-02-29,26838.43,3.4,0
STORE_697,East,Online,2024-03-08,47283.85,4.8,0
STORE_698,East,Express,2024-12-14,23035.07,4.1,801
STORE_699,West,Hypermarket,2024-12-23,26342.9,2.3,1353
STORE_700,North,Online,2024-09-29,12066.59,4.6,0
STORE_701,East,Express,2024-12-17,46818.37,5.4,817
STORE_702,South,Express,2024-11-05,13771.26,2.6,1165
STORE_703,East,Hypermarket,2024-03-10,26208.24,2.8,1173
STORE_704,East,Express,2024-12-09,36627.22,3.1,1849
STORE_705,East,Express,2024-12-15,46336.44,3.9,1528
STORE_706,South,Express,2024-08-21,25230.09,2.5,1395
STORE_707,South,Online,2024-03-30,35817.55,4.3,0
STORE_708,West,Hypermarket,2024-08-21,42069.61,5.8,508
STORE_709,East,Express,2024-07-26,35086.84,3.0,1147
STORE_710,North,Hypermarket,2024-02-19,16633.49,3.1,615
STORE_711,South,Online,2024-10-01,42836.04,2.9,0
STORE_712,East,Online,2024-05-29,13646.37,5.8,0
STORE_713,North,Express,2024-10-06,28679.33,5.6,1166
STORE_714,North,Hypermarket,2024-08-08,28948.58,3.1,1633
STORE_715,North,Express,2024-07-25,19030.82,2.8,1958
STORE_716,South,Express,2024-05-01,49053.38,2.7,1284
STORE_717,West,Express,2024-04-07,20538.52,5.8,527
STORE_718,East,Hypermarket,2024-12-11,31320.42,3.6,1850
STORE_719,South,Hypermarket,2024-12-12,39718.56,5.0,1931
STORE_720,South,Online,2024-05-01,12007.24,3.4,0
STORE_721,North,Hypermarket,2024-12-06,33993.18,3.4,1237
STORE_722,South,Hypermarket,2024-04-23,24720.62,2.8,1481
STORE_723,West,Online,2024-04-25,49050.64,2.9,0
STORE_724,East,Express,2024-11-09,27368.85,2.6,1213
STORE_725,East,Online,2024-04-08,28958.27,2.5,0
STORE_726,South,Express,2024-07-07,45002.55,2.1,940
STORE_727,North,Hypermarket,2024-06-09,40977.06,2.7,1010
STORE_728,South,Online,2024-06-22,27392.83,3.6,0
STORE_729,South,Online,2024-01-11,43213.43,2.8,0
STORE_730,West,Hypermarket,2024-01-23,17858.67,4.2,702
STORE_731,South,Express,2024-02-06,36857.23,2.6,1501
STORE_732,South,Hypermarket,2024-02-14,44625.55,2.7,1790
STORE_733,North,Hypermarket,2024-04-22,48025.88,5.5,668
STORE_734,West,Express,2024-11-08,16137.67,5.3,1099
STORE_735,East,Online,2024-12-30,27410.97,5.0,0
STORE_736,East,Online,2024-08-04,29577.85,5.6,0
STORE_737,North,Online,2024-05-06,42220.92,5.2,0
STORE_738,North,Hypermarket,2024-03-14,10270.3,4.0,1362
STORE_739,West,Express,2024-05-03,35544.13,5.2,1672
STORE_740,North,Online,2024-11-16,25530.78,3.1,0
STORE_741,South,Online,2024-12-24,14604.51,2.8,0
STORE_742,North,Online,2024-07-22,16922.38,3.3,0
STORE_743,North,Express,2024-09-16,35753.79,5.6,1579
STORE_744,East,Hypermarket,2024-12-10,17078.05,2.2,767
STORE_745,North,Online,2024-08-06,15588.86,3.6,0
STORE_746,West,Online,2024-01-19,37700.35,3.2,0
STORE_747,West,Express,2024-03-29,20894.0,3.2,1140
STORE_748,North,Hypermarket,2024-09-18,18019.14,4.8,963
STORE_749,West,Hypermarket,2024-06-03,43087.8,2.8,1647
STORE_750,West,Hypermarket,2024-04-12,48208.68,3.9,1401
STORE_751,West,Hypermarket,2024-07-08,20856.59,3.1,1134
STORE_752,South,Express,2024-07-13,17721.26,2.1,523
STORE_753,East,Online,2024-06-30,37767.74,2.5,0
STORE_754,South,Express,2024-03-21,23325.91,4.6,797
STORE_755,North,Express,2024-11-17,12379.2,3.6,1306
STORE_756,North,Hypermarket,2024-11-16,19676.22,3.5,1075
STORE_757,North,Online,2024-08-06,15453.86,3.4,0
STORE_758,North,Online,2024-08-16,42091.81,2.0,0
STORE_759,West,Hypermarket,2024-04-06,45968.64,4.8,699
STORE_760,North,Online,2024-07-09,25799.65,2.1,0
STORE_761,West,Online,2024-01-05,27984.36,4.7,0
STORE_762,South,Hypermarket,2024-06-19,38495.08,2.3,1107
STORE_763,East,Online,2024-07-10,22669.49,5.7,0
STORE_764,West,Online,2024-09-09,24032.45,5.6,0
STORE_765,North,Online,2024-05-20,47776.43,5.0,0
STORE_766,West,Online,2024-01-22,13482.16,4.0,0
STORE_767,West,Express,2024-02-10,17732.29,5.7,1335
STORE_768,East,Express,2024-04-01,20855.1,4.5,1718
STORE_769,North,Hypermarket,2024-04-12,36800.21,5.0,1100
STORE_770,West,Online,2024-05-26,13064.98,2.6,0
STORE_771,South,Express,2024-01-01,36632.5,4.3,1754
STORE_772,North,Express,2024-12-10,28848.06,4.6,708
STORE_773,East,Online,2024-05-28,11419.91,5.3,0
STORE_774,North,Hypermarket,2024-07-13,28416.38,4.3,1340
STORE_775,North,Hypermarket,2024-02-29,38623.55,2.1,558
STORE_776,South,Online,2024-03-14,35967.26,2.2,0
STORE_777,West,Online,2024-06-27,48105.38,2.1,0
STORE_778,South,Online,2024-12-23,42475.93,3.6,0
STORE_779,South,Hypermarket,2024-11-20,38391.92,4.3,1110
STORE_780,East,Hypermarket,2024-06-26,20994.53,2.9,616
STORE_781,West,Express,2024-02-04,41295.33,2.6,1150
STORE_782,South,Hypermarket,2024-06-30,15875.24,2.8,724
STORE_783,South,Express,2024-03-10,16063.18,4.4,664
STORE_784,North,Express,2024-06-07,15553.44,3.6,1288
STORE_785,East,Hypermarket,2024-05-04,25759.46,5.7,646
STORE_786,West,Online,2024-02-21,37873.94,5.9,0
STORE_787,South,Express,2024-03-07,46259.44,5.6,1522
STORE_788,West,Express,2024-02-10,28660.06,3.1,1226
STORE_789,South,Express,2024-08-19,46770.94,2.5,572
STORE_790,West,Express,2024-12-03,14321.67,4.5,1567
STORE_791,South,Online,2024-02-06,22215.91,3.8,0
STORE_792,North,Express,2024-09-11,36394.57,5.4,1785
STORE_793,West,Online,2024-10-21,44781.47,3.9,0
STORE_794,East,Express,2024-05-30,46783.4,3.9,1698
STORE_795,West,Online,2024-08-14,36370.28,3.6,0
STORE_796,North,Online,2024-12-19,44297.28,3.9,0
STORE_797,North,Express,2024-11-13,12761.37,4.4,899
STORE_798,South,Hypermarket,2024-11-24,20960.71,4.7,1949
STORE_799,East,Online,2024-12-03,30186.67,2.7,0
STORE_800,North,Online,2024-04-18,30644.61,3.5,0
STORE_801,South,Express,2024-03-25,14558.29,4.7,985
STORE_802,West,Express,2024-09-26,28032.89,3.2,987
STORE_803,South,Express,2024-11-24,42456.35,5.5,1133
STORE_804,North,Express,2024-08-06,29262.77,4.3,1555
STORE_805,West,Express,2024-01-30,32975.47,2.2,770
STORE_806,West,Express,2024-06-21,22373.49,4.2,1722
STORE_807,East,Hypermarket,2024-08-17,38394.38,2.6,925
STORE_808,West,Online,2024-05-25,21173.21,2.5,0
STORE_809,South,Hypermarket,2024-08-20,13993.22,4.9,849
STORE_810,East,Hypermarket,2024-11-17,46360.89,2.0,515
STORE_811,South,Express,2024-11-22,39408.36,3.0,632
STORE_812,South,Express,2024-09-27,23165.51,2.1,1760
STORE_813,West,Express,2024-11-07,35956.46,2.2,901
STORE_814,North,Hypermarket,2024-06-29,18547.74,4.5,1399
STORE_815,North,Hypermarket,2024-01-04,18992.42,5.3,1359
STORE_816,South,Hypermarket,2024-07-23,40707.38,4.0,1678
STORE_817,North,Hypermarket,2024-12-20,15990.18,2.0,1103
STORE_818,North,Express,2024-11-05,18975.25,5.5,1053
STORE_819,North,Hypermarket,2024-07-30,10700.67,3.4,831
STORE_820,North,Hypermarket,2024-01-18,39117.92,5.7,2000
STORE_821,East,Express,2024-07-19,14697.97,5.1,1459
STORE_822,West,Hypermarket,2024-01-20,39786.55,5.1,707
STORE_823,West,Online,2024-02-29,36205.93,4.1,0
STORE_824,South,Online,2024-09-06,16126.64,2.9,0
STORE_825,West,Express,2024-06-19,26450.22,4.0,1107
STORE_826,East,Express,2024-08-25,44640.19,2.1,1484
STORE_827,East,Express,2024-11-22,20111.87,2.0,906
STORE_828,South,Express,2024-05-19,29783.79,2.2,1111
STORE_829,East,Express,2024-07-26,21505.46,2.2,1074
STORE_830,South,Hypermarket,2024-07-12,11852.81,4.1,1674
STORE_831,South,Express,2024-11-20,15671.42,2.1,640
STORE_832,West,Hypermarket,2024-12-30,37385.09,3.7,1607
STORE_833,East,Online,2024-04-16,15488.5,4.9,0
STORE_834,North,Express,2024-09-17,15697.24,3.0,1279
STORE_835,South,Online,2024-02-25,21969.55,3.5,0
STORE_836,East,Online,2024-02-19,39466.52,5.0,0
STORE_837,East,Express,2024-07-29,11670.29,4.5,980
STORE_838,West,Express,2024-04-02,43991.33,2.9,1290
STORE_839,East,Express,2024-08-04,11120.31,2.8,1590
STORE_840,North,Express,2024-05-15,39812.58,3.8,989
STORE_841,South,Express,2024-07-05,33224.28,5.7,778
STORE_842,West,Hypermarket,2024-09-19,10910.78,3.4,715
STORE_843,East,Online,2024-03-29,24150.32,4.6,0
STORE_844,West,Express,2024-02-29,11707.34,4.4,1583
STORE_845,East,Online,2024-12-05,32086.17,2.4,0
STORE_846,South,Hypermarket,2024-12-10,33228.89,5.4,1734
STORE_847,North,Online,2024-02-08,39238.85,4.1,0
STORE_848,North,Express,2024-01-21,23846.88,5.8,1050
STORE_849,East,Online,2024-04-24,12126.31,4.4,0
STORE_850,North,Online,2024-02-06,21220.35,3.5,0
STORE_851,East,Express,2024-10-17,18470.17,4.9,1054
STORE_852,East,Online,2024-02-18,48953.48,3.9,0
STORE_853,South,Hypermarket,2024-05-14,21924.78,5.2,969
STORE_854,South,Hypermarket,2024-02-06,49651.72,5.0,1782
STORE_855,North,Online,2024-07-04,47280.4,5.2,0
STORE_856,East,Express,2024-09-30,11096.93,2.6,1911
STORE_857,South,Express,2024-10-27,12367.18,5.0,1817
STORE_858,East,Hypermarket,2024-11-25,30740.51,2.7,517
STORE_859,South,Express,2024-08-17,36095.96,5.7,1863
STORE_860,East,Online,2024-04-07,32313.34,3.6,0
STORE_861,North,Hypermarket,2024-03-10,46423.27,4.6,988
STORE_862,North,Online,2024-02-10,38997.34,2.5,0
STORE_863,North,Online,2024-08-15,32560.02,4.1,0
STORE_864,East,Online,2024-07-10,47899.86,2.3,0
