alert_id,store_id,sku_id,category,stock_level,threshold,markdown_recommended,date
ALERT_0324,STORE_081,SKU_Cereals_937,Cereals,401,150,True,2024-04-02
ALERT_0325,STORE_070,SKU_Snacks_745,Snacks,62,97,False,2024-09-11
ALERT_0326,STORE_057,SKU_Cereals_551,Snacks,167,130,True,2024-09-06
ALERT_0327,STORE_059,SKU_Cereals_465,Snacks,102,122,False,2024-12-10
ALERT_0328,STORE_079,SKU_Beverages_693,Snacks,352,133,True,2024-07-31
ALERT_0329,STORE_063,SKU_Cereals_160,Beverages,467,134,True,2024-10-15
ALERT_0330,STORE_096,SKU_Snacks_317,Beverages,304,87,True,2024-01-25
ALERT_0331,STORE_048,SKU_Beverages_962,Beverages,54,148,False,2024-06-27
ALERT_0332,STORE_042,SKU_Snacks_258,Beverages,500,92,True,2024-12-24
ALERT_0333,STORE_078,SKU_Snacks_473,Cereals,415,150,True,2024-03-31
ALERT_0334,STORE_048,SKU_Snacks_221,Cereals,59,85,False,2024-07-27
ALERT_0335,STORE_028,SKU_Cereals_274,Beverages,246,144,True,2024-10-08
ALERT_0336,STORE_042,SKU_Beverages_619,Snacks,85,134,False,2024-06-10
ALERT_0337,STORE_025,SKU_Beverages_942,Snacks,217,118,True,2024-08-13
ALERT_0338,STORE_017,SKU_Snacks_170,Beverages,77,148,False,2024-09-18
ALERT_0339,STORE_015,SKU_Cereals_921,Snacks,133,125,True,2024-08-30
ALERT_0340,STORE_006,SKU_Cereals_858,Cereals,357,126,True,2024-10-29
ALERT_0341,STORE_014,SKU_Beverages_701,Beverages,321,87,True,2024-07-27
ALERT_0342,STORE_033,SKU_Cereals_548,Cereals,68,120,False,2024-02-02
ALERT_0343,STORE_024,SKU_Beverages_769,Snacks,157,93,True,2024-09-12
ALERT_0344,STORE_099,SKU_Beverages_590,Cereals,249,94,True,2024-02-15
ALERT_0345,STORE_008,SKU_Beverages_554,Beverages,283,145,True,2024-10-12
ALERT_0346,STORE_057,SKU_Cereals_460,Snacks,134,83,True,2024-03-17
ALERT_0347,STORE_042,SKU_Cereals_543,Cereals,428,116,True,2024-08-31
ALERT_0348,STORE_047,SKU_Cereals_409,Cereals,67,98,False,2024-07-12
ALERT_0349,STORE_015,SKU_Beverages_768,Cereals,61,121,False,2024-11-25
ALERT_0350,STORE_061,SKU_Cereals_199,Cereals,304,125,True,2024-12-03
ALERT_0351,STORE_040,SKU_Cereals_801,Beverages,298,93,True,2024-07-13
ALERT_0352,STORE_100,SKU_Snacks_528,Beverages,136,126,True,2024-07-12
ALERT_0353,STORE_058,SKU_Cereals_642,Snacks,404,115,True,2024-06-24
ALERT_0354,STORE_057,SKU_Cereals_635,Cereals,426,83,True,2024-10-12
ALERT_0355,STORE_084,SKU_Beverages_148,Snacks,99,111,False,2024-01-12
ALERT_0356,STORE_074,SKU_Beverages_637,Beverages,435,144,True,2024-09-22
ALERT_0357,STORE_087,SKU_Snacks_546,Cereals,440,103,True,2024-10-03
ALERT_0358,STORE_035,SKU_Cereals_447,Beverages,497,122,True,2024-11-05
ALERT_0359,STORE_044,SKU_Cereals_723,Snacks,91,104,False,2024-02-12
ALERT_0360,STORE_068,SKU_Snacks_624,Cereals,444,136,True,2024-11-15
ALERT_0361,STORE_044,SKU_Cereals_754,Snacks,459,140,True,2024-07-11
ALERT_0362,STORE_090,SKU_Snacks_989,Cereals,439,92,True,2024-12-02
ALERT_0363,STORE_094,SKU_Beverages_436,Snacks,372,82,True,2024-01-16
ALERT_0364,STORE_035,SKU_Snacks_899,Beverages,473,146,True,2024-04-20
ALERT_0365,STORE_098,SKU_Beverages_561,Snacks,142,103,True,2024-06-26
ALERT_0366,STORE_034,SKU_Beverages_242,Beverages,140,134,True,2024-09-12
ALERT_0367,STORE_058,SKU_Cereals_170,Snacks,187,98,True,2024-09-12
ALERT_0368,STORE_060,SKU_Cereals_144,Beverages,218,148,True,2024-03-22
ALERT_0369,STORE_046,SKU_Snacks_234,Beverages,223,138,True,2024-05-30
ALERT_0370,STORE_084,SKU_Beverages_351,Beverages,135,131,True,2024-02-17
ALERT_0371,STORE_030,SKU_Beverages_336,Beverages,421,81,True,2024-09-20
ALERT_0372,STORE_027,SKU_Cereals_379,Snacks,388,137,True,2024-03-25
ALERT_0373,STORE_029,SKU_Beverages_432,Snacks,123,82,True,2024-06-15
ALERT_0374,STORE_069,SKU_Cereals_844,Cereals,246,136,True,2024-02-29
ALERT_0375,STORE_020,SKU_Cereals_656,Cereals,472,90,True,2024-08-16
ALERT_0376,STORE_059,SKU_Snacks_953,Snacks,89,94,False,2024-07-13
ALERT_0377,STORE_040,SKU_Cereals_565,Cereals,428,128,True,2024-06-23
ALERT_0378,STORE_008,SKU_Beverages_650,Beverages,355,108,True,2024-09-11
ALERT_0379,STORE_087,SKU_Cereals_475,Snacks,249,81,True,2024-11-11
ALERT_0380,STORE_021,SKU_Cereals_409,Beverages,296,101,True,2024-06-30
ALERT_0381,STORE_075,SKU_Beverages_568,Snacks,272,80,True,2024-06-12
ALERT_0382,STORE_029,SKU_Beverages_923,Beverages,297,122,True,2024-04-14
ALERT_0383,STORE_018,SKU_Beverages_689,Snacks,383,145,True,2024-12-16
ALERT_0384,STORE_025,SKU_Beverages_745,Beverages,307,100,True,2024-01-16
ALERT_0385,STORE_021,SKU_Beverages_567,Snacks,252,131,True,2024-05-14
ALERT_0386,STORE_023,SKU_Beverages_128,Beverages,470,81,True,2024-07-29
ALERT_0387,STORE_047,SKU_Cereals_724,Cereals,176,121,True,2024-03-13
ALERT_0388,STORE_036,SKU_Beverages_417,Beverages,485,134,True,2024-03-15
ALERT_0389,STORE_087,SKU_Beverages_574,Cereals,499,87,True,2024-06-08
ALERT_0390,STORE_097,SKU_Snacks_234,Cereals,60,93,False,2024-01-11
ALERT_0391,STORE_085,SKU_Cereals_966,Cereals,334,146,True,2024-07-29
ALERT_0392,STORE_032,SKU_Snacks_462,Snacks,267,80,True,2024-01-05
ALERT_0393,STORE_071,SKU_Beverages_998,Snacks,74,128,False,2024-03-07
ALERT_0394,STORE_038,SKU_Snacks_245,Snacks,262,128,True,2024-07-24
ALERT_0395,STORE_025,SKU_Beverages_149,Cereals,285,96,True,2024-06-29
ALERT_0396,STORE_099,SKU_Snacks_358,Beverages,480,80,True,2024-10-08
ALERT_0397,STORE_085,SKU_Beverages_213,Beverages,497,144,True,2024-10-08
ALERT_0398,STORE_070,SKU_Beverages_500,Snacks,67,95,False,2024-07-01
ALERT_0399,STORE_030,SKU_Cereals_626,Snacks,127,102,True,2024-05-13
ALERT_0400,STORE_064,SKU_Cereals_882,Cereals,100,146,False,2024-11-22
ALERT_0401,STORE_001,SKU_Snacks_781,Beverages,195,97,True,2024-10-06
ALERT_0402,STORE_100,SKU_Cereals_375,Beverages,279,125,True,2024-11-03
ALERT_0403,STORE_011,SKU_Cereals_393,Beverages,150,107,True,2024-04-30
ALERT_0404,STORE_063,SKU_Snacks_700,Snacks,69,138,False,2024-07-01
ALERT_0405,STORE_017,SKU_Snacks_528,Cereals,496,84,True,2024-07-10
ALERT_0406,STORE_066,SKU_Snacks_176,Beverages,405,128,True,2024-03-30
ALERT_0407,STORE_024,SKU_Beverages_834,Cereals,255,110,True,2024-05-01
ALERT_0408,STORE_026,SKU_Cereals_272,Snacks,351,80,True,2024-06-14
ALERT_0409,STORE_046,SKU_Beverages_751,Beverages,65,91,False,2024-11-25
ALERT_0410,STORE_035,SKU_Cereals_994,Beverages,63,132,False,2024-08-20
ALERT_0411,STORE_072,SKU_Snacks_243,Cereals,280,116,True,2024-06-09
ALERT_0412,STORE_057,SKU_Beverages_140,Snacks,203,86,True,2024-09-07
ALERT_0413,STORE_055,SKU_Beverages_631,Beverages,224,82,True,2024-01-12
ALERT_0414,STORE_037,SKU_Snacks_568,Cereals,193,147,True,2024-10-22
ALERT_0415,STORE_041,SKU_Cereals_678,Cereals,183,140,True,2024-01-01
ALERT_0416,STORE_100,SKU_Snacks_515,Snacks,139,92,True,2024-08-11
ALERT_0417,STORE_068,SKU_Snacks_115,Snacks,133,115,True,2024-12-14
ALERT_0418,STORE_013,SKU_Snacks_617,Beverages,418,86,True,2024-09-24
ALERT_0419,STORE_006,SKU_Snacks_133,Cereals,136,113,True,2024-03-18
ALERT_0420,STORE_021,SKU_Cereals_745,Beverages,135,129,True,2024-08-15
ALERT_0421,STORE_008,SKU_Snacks_370,Beverages,488,140,True,2024-12-17
ALERT_0422,STORE_009,SKU_Cereals_669,Snacks,406,88,True,2024-06-25
ALERT_0423,STORE_082,SKU_Beverages_241,Beverages,163,124,True,2024-04-21
ALERT_0424,STORE_020,SKU_Snacks_963,Cereals,466,114,True,2024-11-26
ALERT_0425,STORE_027,SKU_Beverages_796,Beverages,387,121,True,2024-11-06
ALERT_0426,STORE_061,SKU_Snacks_636,Beverages,408,143,True,2024-11-28
ALERT_0427,STORE_073,SKU_Cereals_734,Cereals,456,146,True,2024-01-24
ALERT_0428,STORE_007,SKU_Beverages_615,Beverages,230,82,True,2024-08-13
ALERT_0429,STORE_003,SKU_Cereals_146,Snacks,346,144,True,2024-07-17
ALERT_0430,STORE_031,SKU_Cereals_600,Cereals,333,83,True,2024-03-01
ALERT_0431,STORE_064,SKU_Cereals_312,Snacks,304,85,True,2024-12-01
ALERT_0432,STORE_020,SKU_Beverages_665,Snacks,463,93,True,2024-07-28
ALERT_0433,STORE_014,SKU_Cereals_898,Snacks,401,137,True,2024-05-14
ALERT_0434,STORE_036,SKU_Beverages_962,Cereals,444,143,True,2024-04-11
ALERT_0435,STORE_035,SKU_Beverages_307,Beverages,237,150,True,2024-07-07
ALERT_0436,STORE_012,SKU_Snacks_600,Cereals,152,92,True,2024-05-27
ALERT_0437,STORE_007,SKU_Cereals_447,Cereals,366,113,True,2024-02-06
ALERT_0438,STORE_046,SKU_Beverages_399,Beverages,310,121,True,2024-06-22
ALERT_0439,STORE_071,SKU_Cereals_883,Cereals,60,127,False,2024-03-25
ALERT_0440,STORE_033,SKU_Snacks_783,Beverages,299,102,True,2024-11-07
ALERT_0441,STORE_088,SKU_Snacks_426,Cereals,336,89,True,2024-03-01
ALERT_0442,STORE_013,SKU_Cereals_724,Beverages,211,119,True,2024-10-11
ALERT_0443,STORE_020,SKU_Beverages_258,Cereals,126,150,False,2024-10-07
ALERT_0444,STORE_018,SKU_Snacks_293,Cereals,104,100,True,2024-09-14
ALERT_0445,STORE_035,SKU_Snacks_403,Beverages,159,133,True,2024-07-09
ALERT_0446,STORE_076,SKU_Cereals_585,Cereals,59,119,False,2024-01-14
ALERT_0447,STORE_082,SKU_Snacks_808,Snacks,309,119,True,2024-12-14
ALERT_0448,STORE_071,SKU_Beverages_264,Cereals,377,119,True,2024-01-19
ALERT_0449,STORE_043,SKU_Cereals_301,Snacks,429,98,True,2024-12-27
ALERT_0450,STORE_052,SKU_Snacks_603,Snacks,87,108,False,2024-01-09
ALERT_0451,STORE_100,SKU_Beverages_347,Snacks,153,95,True,2024-01-04
ALERT_0452,STORE_034,SKU_Cereals_871,Beverages,316,130,True,2024-09-26
ALERT_0453,STORE_005,SKU_Beverages_802,Snacks,398,111,True,2024-08-22
ALERT_0454,STORE_094,SKU_Beverages_309,Cereals,377,106,True,2024-11-14
ALERT_0455,STORE_092,SKU_Cereals_446,Snacks,216,102,True,2024-06-25
ALERT_0456,STORE_003,SKU_Cereals_113,Beverages,156,117,True,2024-06-13
ALERT_0457,STORE_013,SKU_Snacks_264,Beverages,215,101,True,2024-01-04
ALERT_0458,STORE_078,SKU_Beverages_658,Beverages,472,144,True,2024-06-04
ALERT_0459,STORE_072,SKU_Snacks_150,Cereals,295,146,True,2024-09-29
ALERT_0460,STORE_036,SKU_Beverages_308,Snacks,254,138,True,2024-09-04
ALERT_0461,STORE_066,SKU_Cereals_911,Cereals,278,102,True,2024-08-18
ALERT_0462,STORE_093,SKU_Snacks_476,Beverages,443,80,True,2024-12-12
ALERT_0463,STORE_022,SKU_Snacks_604,Snacks,459,82,True,2024-08-18
ALERT_0464,STORE_058,SKU_Cereals_200,Cereals,213,133,True,2024-02-11
ALERT_0465,STORE_010,SKU_Snacks_535,Cereals,497,103,True,2024-09-22
ALERT_0466,STORE_045,SKU_Snacks_620,Beverages,490,140,True,2024-08-28
ALERT_0467,STORE_016,SKU_Snacks_250,Snacks,285,122,True,2024-12-09
ALERT_0468,STORE_002,SKU_Beverages_248,Beverages,168,91,True,2024-10-07
ALERT_0469,STORE_067,SKU_Snacks_569,Snacks,84,146,False,2024-02-14
ALERT_0470,STORE_005,SKU_Cereals_107,Snacks,392,149,True,2024-05-16
ALERT_0471,STORE_100,SKU_Beverages_787,Beverages,149,116,True,2024-04-10
ALERT_0472,STORE_058,SKU_Beverages_868,Snacks,306,116,True,2024-09-05
ALERT_0473,STORE_063,SKU_Cereals_511,Cereals,200,104,True,2024-10-13
ALERT_0474,STORE_075,SKU_Beverages_520,Snacks,445,109,True,2024-06-15
ALERT_0475,STORE_033,SKU_Beverages_371,Cereals,166,91,True,2024-08-08
ALERT_0476,STORE_093,SKU_Cereals_622,Beverages,478,85,True,2024-01-05
ALERT_0477,STORE_045,SKU_Cereals_337,Snacks,171,123,True,2024-06-27
ALERT_0478,STORE_094,SKU_Cereals_654,Cereals,192,84,True,2024-05-06
ALERT_0479,STORE_031,SKU_Snacks_923,Beverages,446,109,True,2024-04-12
ALERT_0480,STORE_092,SKU_Cereals_418,Cereals,53,137,False,2024-09-13
ALERT_0481,STORE_086,SKU_Beverages_115,Beverages,144,86,True,2024-01-04
ALERT_0482,STORE_044,SKU_Snacks_228,Beverages,423,137,True,2024-05-28
ALERT_0483,STORE_040,SKU_Snacks_621,Cereals,188,106,True,2024-08-21
ALERT_0484,STORE_091,SKU_Beverages_386,Snacks,363,145,True,2024-04-12
ALERT_0485,STORE_075,SKU_Cereals_192,Snacks,114,82,True,2024-01-12
ALERT_0486,STORE_011,SKU_Snacks_917,Cereals,267,124,True,2024-12-05
ALERT_0487,STORE_045,SKU_Cereals_771,Beverages,298,144,True,2024-12-03
ALERT_0488,STORE_020,SKU_Beverages_350,Cereals,75,104,False,2024-05-05
ALERT_0489,STORE_023,SKU_Cereals_785,Cereals,497,132,True,2024-01-28
ALERT_0490,STORE_027,SKU_Snacks_417,Beverages,334,85,True,2024-04-14
ALERT_0491,STORE_094,SKU_Snacks_199,Cereals,236,142,True,2024-10-22
ALERT_0492,STORE_012,SKU_Cereals_311,Cereals,483,141,True,2024-01-15
ALERT_0493,STORE_026,SKU_Snacks_830,Cereals,338,90,True,2024-07-11
ALERT_0494,STORE_062,SKU_Beverages_780,Snacks,167,99,True,2024-08-14
ALERT_0495,STORE_034,SKU_Snacks_718,Snacks,491,112,True,2024-09-11
ALERT_0496,STORE_019,SKU_Beverages_263,Cereals,134,122,True,2024-07-02
ALERT_0497,STORE_039,SKU_Cereals_981,Beverages,92,107,False,2024-12-23
ALERT_0498,STORE_033,SKU_Snacks_576,Cereals,468,109,True,2024-05-28
ALERT_0499,STORE_091,SKU_Snacks_116,Cereals,290,148,True,2024-05-02
ALERT_0500,STORE_066,SKU_Snacks_898,Snacks,297,81,True,2024-10-20
ALERT_0501,STORE_001,SKU_Beverages_831,Snacks,323,104,True,2024-01-01
ALERT_0502,STORE_028,SKU_Cereals_519,Snacks,374,133,True,2024-06-20
ALERT_0503,STORE_049,SKU_Snacks_979,Beverages,90,129,False,2024-04-03
ALERT_0504,STORE_068,SKU_Snacks_850,Cereals,429,99,True,2024-08-09
ALERT_0505,STORE_042,SKU_Snacks_728,Snacks,103,81,True,2024-12-27
ALERT_0506,STORE_071,SKU_Beverages_145,Cereals,179,94,True,2024-11-07
ALERT_0507,STORE_042,SKU_Cereals_135,Snacks,62,119,False,2024-11-26
ALERT_0508,STORE_096,SKU_Beverages_941,Snacks,88,125,False,2024-09-23
ALERT_0509,STORE_089,SKU_Snacks_340,Beverages,411,94,True,2024-06-28
ALERT_0510,STORE_023,SKU_Beverages_505,Cereals,221,131,True,2024-04-20
ALERT_0511,STORE_098,SKU_Beverages_864,Beverages,411,140,True,2024-10-26
ALERT_0512,STORE_033,SKU_Cereals_767,Beverages,63,136,False,2024-03-05
ALERT_0513,STORE_100,SKU_Beverages_994,Snacks,196,139,True,2024-09-24
ALERT_0514,STORE_059,SKU_Beverages_387,Beverages,495,96,True,2024-06-09
ALERT_0515,STORE_048,SKU_Beverages_696,Beverages,417,136,True,2024-12-26
ALERT_0516,STORE_022,SKU_Snacks_771,Snacks,480,83,True,2024-05-06
ALERT_0517,STORE_047,SKU_Beverages_781,Cereals,316,150,True,2024-12-10
ALERT_0518,STORE_014,SKU_Snacks_259,Cereals,233,80,True,2024-02-12
ALERT_0519,STORE_069,SKU_Beverages_204,Snacks,336,136,True,2024-09-25
ALERT_0520,STORE_018,SKU_Beverages_793,Snacks,387,123,True,2024-02-03
ALERT_0521,STORE_063,SKU_Beverages_838,Snacks,305,102,True,2024-12-14
ALERT_0522,STORE_080,SKU_Beverages_147,Cereals,369,139,True,2024-09-06
ALERT_0523,STORE_075,SKU_Cereals_822,Beverages,257,90,True,2024-10-15
ALERT_0524,STORE_041,SKU_Cereals_869,Snacks,69,134,False,2024-11-01
ALERT_0525,STORE_039,SKU_Snacks_285,Cereals,204,97,True,2024-03-02
ALERT_0526,STORE_099,SKU_Cereals_555,Beverages,121,133,False,2024-08-04
ALERT_0527,STORE_066,SKU_Cereals_727,Cereals,251,125,True,2024-03-30
ALERT_0528,STORE_071,SKU_Cereals_986,Beverages,161,102,True,2024-12-20
ALERT_0529,STORE_002,SKU_Beverages_354,Cereals,85,107,False,2024-06-13
ALERT_0530,STORE_011,SKU_Beverages_807,Beverages,461,116,True,2024-10-23
ALERT_0531,STORE_037,SKU_Snacks_619,Snacks,480,116,True,2024-06-14
ALERT_0532,STORE_046,SKU_Beverages_301,Beverages,473,97,True,2024-04-26
ALERT_0533,STORE_098,SKU_Cereals_662,Snacks,98,80,True,2024-11-17
ALERT_0534,STORE_017,SKU_Beverages_257,Cereals,234,142,True,2024-05-28
ALERT_0535,STORE_089,SKU_Beverages_288,Cereals,345,104,True,2024-04-20
ALERT_0536,STORE_029,SKU_Cereals_384,Beverages,461,129,True,2024-01-18
ALERT_0537,STORE_091,SKU_Beverages_234,Snacks,163,131,True,2024-04-26
ALERT_0538,STORE_029,SKU_Cereals_667,Snacks,298,87,True,2024-05-07
ALERT_0539,STORE_009,SKU_Snacks_381,Beverages,323,82,True,2024-10-30
ALERT_0540,STORE_047,SKU_Cereals_970,Snacks,370,146,True,2024-08-12
ALERT_0541,STORE_037,SKU_Snacks_362,Snacks,341,142,True,2024-07-10
ALERT_0542,STORE_046,SKU_Cereals_616,Snacks,106,116,False,2024-04-18
ALERT_0543,STORE_004,SKU_Snacks_166,Snacks,59,103,False,2024-09-20
ALERT_0544,STORE_098,SKU_Snacks_529,Cereals,298,112,True,2024-12-01
ALERT_0545,STORE_009,SKU_Cereals_161,Beverages,290,96,True,2024-09-17
ALERT_0546,STORE_074,SKU_Snacks_612,Snacks,128,102,True,2024-12-16
ALERT_0547,STORE_003,SKU_Snacks_442,Cereals,469,127,True,2024-10-24
ALERT_0548,STORE_048,SKU_Snacks_619,Snacks,352,80,True,2024-05-30
ALERT_0549,STORE_065,SKU_Cereals_238,Cereals,352,100,True,2024-02-13
ALERT_0550,STORE_005,SKU_Cereals_499,Snacks,183,139,True,2024-01-21
ALERT_0551,STORE_079,SKU_Cereals_954,Snacks,189,99,True,2024-06-17
ALERT_0552,STORE_066,SKU_Cereals_331,Cereals,414,118,True,2024-06-02
ALERT_0553,STORE_083,SKU_Snacks_232,Cereals,181,143,True,2024-06-05
ALERT_0554,STORE_035,SKU_Snacks_511,Snacks,468,82,True,2024-02-05
ALERT_0555,STORE_013,SKU_Beverages_793,Cereals,50,125,False,2024-08-19
ALERT_0556,STORE_086,SKU_Beverages_821,Snacks,216,90,True,2024-01-13
ALERT_0557,STORE_077,SKU_Snacks_111,Beverages,106,146,False,2024-12-06
ALERT_0558,STORE_024,SKU_Beverages_612,Beverages,107,113,False,2024-02-03
ALERT_0559,STORE_100,SKU_Cereals_495,Snacks,477,80,True,2024-08-01
ALERT_0560,STORE_046,SKU_Cereals_872,Snacks,469,84,True,2024-11-14
ALERT_0561,STORE_044,SKU_Snacks_767,Beverages,308,150,True,2024-05-03
ALERT_0562,STORE_022,SKU_Beverages_681,Beverages,216,117,True,2024-08-16
ALERT_0563,STORE_096,SKU_Beverages_221,Beverages,116,127,False,2024-09-09
ALERT_0564,STORE_035,SKU_Beverages_942,Snacks,108,92,True,2024-06-01
ALERT_0565,STORE_081,SKU_Cereals_679,Beverages,400,106,True,2024-04-28
ALERT_0566,STORE_058,SKU_Cereals_491,Snacks,320,136,True,2024-02-03
ALERT_0567,STORE_099,SKU_Beverages_873,Snacks,441,134,True,2024-10-21
ALERT_0568,STORE_021,SKU_Snacks_856,Cereals,309,149,True,2024-07-23
ALERT_0569,STORE_001,SKU_Beverages_140,Beverages,142,143,False,2024-11-20
ALERT_0570,STORE_017,SKU_Snacks_605,Cereals,250,107,True,2024-04-04
ALERT_0571,STORE_010,SKU_Beverages_341,Snacks,310,87,True,2024-06-05
ALERT_0572,STORE_050,SKU_Cereals_563,Beverages,267,131,True,2024-01-22
ALERT_0573,STORE_078,SKU_Snacks_868,Cereals,349,85,True,2024-06-04
ALERT_0574,STORE_097,SKU_Cereals_137,Snacks,397,118,True,2024-03-21
ALERT_0575,STORE_037,SKU_Cereals_396,Beverages,453,86,True,2024-11-07
ALERT_0576,STORE_073,SKU_Snacks_311,Cereals,150,150,False,2024-01-06
ALERT_0577,STORE_065,SKU_Snacks_343,Snacks,193,126,True,2024-02-04
ALERT_0578,STORE_047,SKU_Beverages_594,Cereals,248,104,True,2024-02-21
ALERT_0579,STORE_022,SKU_Cereals_254,Snacks,365,112,True,2024-09-27
ALERT_0580,STORE_036,SKU_Snacks_363,Cereals,51,95,False,2024-11-20
ALERT_0581,STORE_100,SKU_Beverages_312,Snacks,476,96,True,2024-05-28
ALERT_0582,STORE_068,SKU_Beverages_690,Beverages,469,82,True,2024-09-04
ALERT_0583,STORE_002,SKU_Beverages_350,Snacks,340,142,True,2024-04-04
ALERT_0584,STORE_056,SKU_Beverages_127,Snacks,221,84,True,2024-05-10
ALERT_0585,STORE_022,SKU_Snacks_980,Beverages,440,124,True,2024-01-13
ALERT_0586,STORE_019,SKU_Beverages_767,Snacks,348,106,True,2024-01-06
ALERT_0587,STORE_048,SKU_Snacks_330,Beverages,444,90,True,2024-03-28
ALERT_0588,STORE_002,SKU_Snacks_880,Beverages,72,119,False,2024-05-02
ALERT_0589,STORE_087,SKU_Cereals_827,Snacks,363,91,True,2024-10-30
ALERT_0590,STORE_038,SKU_Beverages_718,Cereals,349,96,True,2024-01-18
ALERT_0591,STORE_081,SKU_Snacks_739,Snacks,395,144,True,2024-09-23
ALERT_0592,STORE_040,SKU_Cereals_719,Snacks,319,144,True,2024-05-03
ALERT_0593,STORE_010,SKU_Cereals_710,Snacks,59,120,False,2024-11-10
ALERT_0594,STORE_027,SKU_Snacks_155,Snacks,159,97,True,2024-05-08
ALERT_0595,STORE_032,SKU_Beverages_362,Cereals,139,122,True,2024-06-05
ALERT_0596,STORE_091,SKU_Snacks_890,Beverages,122,80,True,2024-08-21
ALERT_0597,STORE_013,SKU_Beverages_213,Beverages,133,102,True,2024-05-13
ALERT_0598,STORE_095,SKU_Cereals_522,Snacks,470,142,True,2024-11-20
ALERT_0599,STORE_023,SKU_Cereals_686,Cereals,158,126,True,2024-03-03
ALERT_0600,STORE_042,SKU_Cereals_984,Cereals,278,116,True,2024-06-22
ALERT_0601,STORE_042,SKU_Snacks_753,Cereals,322,96,True,2024-06-11
ALERT_0602,STORE_021,SKU_Beverages_238,Snacks,499,84,True,2024-06-08
ALERT_0603,STORE_078,SKU_Snacks_158,Cereals,286,80,True,2024-05-14
ALERT_0604,STORE_026,SKU_Cereals_674,Beverages,219,106,True,2024-09-14
ALERT_0605,STORE_067,SKU_Snacks_604,Beverages,133,110,True,2024-12-07
ALERT_0606,STORE_063,SKU_Snacks_551,Snacks,288,125,True,2024-12-21
ALERT_0607,STORE_078,SKU_Beverages_765,Beverages,350,123,True,2024-10-29
ALERT_0608,STORE_086,SKU_Cereals_510,Beverages,137,105,True,2024-12-12
ALERT_0609,STORE_037,SKU_Snacks_997,Snacks,214,144,True,2024-05-30
ALERT_0610,STORE_061,SKU_Cereals_908,Cereals,355,114,True,2024-12-07
ALERT_0611,STORE_089,SKU_Cereals_302,Snacks,92,129,False,2024-03-19
ALERT_0612,STORE_028,SKU_Beverages_542,Snacks,200,146,True,2024-01-07
ALERT_0613,STORE_055,SKU_Beverages_741,Cereals,421,85,True,2024-06-30
ALERT_0614,STORE_030,SKU_Beverages_915,Beverages,211,132,True,2024-02-18
ALERT_0615,STORE_031,SKU_Snacks_951,Beverages,209,97,True,2024-12-18
ALERT_0616,STORE_097,SKU_Beverages_319,Beverages,191,133,True,2024-01-22
ALERT_0617,STORE_004,SKU_Beverages_634,Cereals,378,138,True,2024-07-04
ALERT_0618,STORE_031,SKU_Cereals_694,Snacks,276,102,True,2024-11-16
ALERT_0619,STORE_017,SKU_Beverages_743,Snacks,418,103,True,2024-06-21
ALERT_0620,STORE_028,SKU_Cereals_799,Snacks,326,115,True,2024-02-22
ALERT_0621,STORE_059,SKU_Cereals_185,Cereals,292,115,True,2024-05-02
ALERT_0622,STORE_033,SKU_Beverages_884,Beverages,440,112,True,2024-11-13
ALERT_0623,STORE_041,SKU_Beverages_931,Cereals,352,105,True,2024-05-04
ALERT_0624,STORE_099,SKU_Cereals_581,Beverages,333,113,True,2024-03-27
ALERT_0625,STORE_050,SKU_Snacks_933,Beverages,218,81,True,2024-01-21
ALERT_0626,STORE_089,SKU_Cereals_631,Beverages,208,141,True,2024-09-20
ALERT_0627,STORE_048,SKU_Beverages_402,Beverages,238,113,True,2024-07-16
ALERT_0628,STORE_074,SKU_Cereals_901,Beverages,137,111,True,2024-08-02
ALERT_0629,STORE_065,SKU_Cereals_142,Cereals,52,146,False,2024-05-29
ALERT_0630,STORE_043,SKU_Snacks_705,Beverages,164,126,True,2024-11-28
ALERT_0631,STORE_094,SKU_Beverages_648,Beverages,204,102,True,2024-03-07
ALERT_0632,STORE_068,SKU_Cereals_605,Beverages,395,126,True,2024-10-26
ALERT_0633,STORE_079,SKU_Beverages_614,Snacks,197,137,True,2024-03-06
ALERT_0634,STORE_006,SKU_Beverages_437,Snacks,172,136,True,2024-05-18
ALERT_0635,STORE_032,SKU_Snacks_403,Cereals,249,116,True,2024-06-02
ALERT_0636,STORE_006,SKU_Snacks_134,Beverages,370,150,True,2024-12-11
ALERT_0637,STORE_020,SKU_Beverages_435,Snacks,88,99,False,2024-10-02
ALERT_0638,STORE_021,SKU_Snacks_232,Cereals,396,147,True,2024-07-23
ALERT_0639,STORE_056,SKU_Snacks_650,Beverages,317,92,True,2024-12-15
ALERT_0640,STORE_002,SKU_Snacks_123,Cereals,464,122,True,2024-10-25
ALERT_0641,STORE_068,SKU_Cereals_280,Cereals,87,107,False,2024-03-23
ALERT_0642,STORE_060,SKU_Beverages_496,Cereals,63,80,False,2024-01-03
ALERT_0643,STORE_094,SKU_Snacks_384,Snacks,438,147,True,2024-03-15
ALERT_0644,STORE_080,SKU_Snacks_410,Beverages,394,135,True,2024-06-22
ALERT_0645,STORE_076,SKU_Beverages_947,Snacks,251,141,True,2024-07-03
ALERT_0646,STORE_096,SKU_Snacks_945,Cereals,401,80,True,2024-02-08
ALERT_0647,STORE_061,SKU_Cereals_563,Cereals,139,118,True,2024-12-13
