promotion_id,sku_id,category,start_date,end_date,discount_percentage,region,store_format,sales_uplift_units,roi_percentage
PROMO_2024_0240,SKU_Frozen_462,Beverages,2024-06-24,2024-07-01,22.2,South,Hypermarket,1642,13.4
PROMO_2024_0241,SKU_Beverages_889,Beverages,2024-04-25,2024-05-02,24.1,West,Express,2465,10.2
PROMO_2024_0242,SKU_Beverages_224,Frozen,2024-05-20,2024-05-27,23.5,West,Express,1913,19.3
PROMO_2024_0243,SKU_Beverages_143,Beverages,2024-03-15,2024-03-22,29.1,North,Express,2311,14.8
PROMO_2024_0244,SKU_Snacks_306,Frozen,2024-09-02,2024-09-09,15.4,East,Hypermarket,947,14.2
PROMO_2024_0245,SKU_Snacks_348,Cereals,2024-10-27,2024-11-03,23.4,South,Online,1453,5.8
PROMO_2024_0246,SKU_Beverages_834,Dairy,2024-07-30,2024-08-06,12.0,South,Hypermarket,2754,19.7
PROMO_2024_0247,SKU_Dairy_768,Dairy,2024-03-21,2024-03-28,19.5,South,Express,1815,9.3
PROMO_2024_0248,SKU_Cereals_767,Frozen,2024-01-31,2024-02-07,14.6,North,Hypermarket,2211,18.2
PROMO_2024_0249,SKU_Cereals_956,Dairy,2024-03-31,2024-04-07,25.8,South,Online,1685,18.2
PROMO_2024_0250,SKU_Beverages_681,Frozen,2024-01-05,2024-01-12,12.1,East,Express,2361,19.8
PROMO_2024_0251,SKU_Frozen_605,Snacks,2024-10-05,2024-10-12,27.0,West,Express,1289,17.1
PROMO_2024_0252,SKU_Snacks_848,Dairy,2024-06-18,2024-06-25,23.0,South,Hypermarket,1880,16.9
PROMO_2024_0253,SKU_Snacks_279,Frozen,2024-10-17,2024-10-24,27.1,West,Express,2610,9.9
PROMO_2024_0254,SKU_Cereals_289,Snacks,2024-07-24,2024-07-31,19.5,South,Hypermarket,1568,10.8
PROMO_2024_0255,SKU_Beverages_437,Beverages,2024-08-16,2024-08-23,21.6,North,Express,1972,15.4
PROMO_2024_0256,SKU_Cereals_576,Beverages,2024-02-01,2024-02-08,13.2,East,Online,980,14.6
PROMO_2024_0257,SKU_Beverages_729,Snacks,2024-05-31,2024-06-07,14.4,South,Express,1127,11.8
PROMO_2024_0258,SKU_Beverages_525,Frozen,2024-11-06,2024-11-13,28.3,South,Hypermarket,2940,18.1
PROMO_2024_0259,SKU_Frozen_557,Frozen,2024-02-11,2024-02-18,24.1,North,Online,959,5.9
PROMO_2024_0260,SKU_Frozen_307,Frozen,2024-10-07,2024-10-14,20.7,South,Express,2631,11.6
PROMO_2024_0261,SKU_Snacks_834,Frozen,2024-12-14,2024-12-21,19.8,West,Hypermarket,2357,7.0
PROMO_2024_0262,SKU_Dairy_677,Cereals,2024-07-31,2024-08-07,21.2,East,Online,589,10.9
PROMO_2024_0263,SKU_Snacks_692,Cereals,2024-01-02,2024-01-09,10.9,East,Online,761,13.1
PROMO_2024_0264,SKU_Cereals_583,Cereals,2024-01-31,2024-02-07,15.7,South,Hypermarket,2221,10.6
PROMO_2024_0265,SKU_Dairy_990,Dairy,2024-07-14,2024-07-21,17.5,South,Online,1924,6.8
PROMO_2024_0266,SKU_Dairy_641,Snacks,2024-10-02,2024-10-09,24.6,South,Hypermarket,593,19.7
PROMO_2024_0267,SKU_Frozen_534,Frozen,2024-08-25,2024-09-01,17.6,South,Hypermarket,2386,10.2
PROMO_2024_0268,SKU_Snacks_996,Cereals,2024-05-21,2024-05-28,10.6,West,Online,564,8.6
PROMO_2024_0269,SKU_Cereals_708,Cereals,2024-02-04,2024-02-11,18.9,North,Hypermarket,681,11.0
PROMO_2024_0270,SKU_Frozen_322,Cereals,2024-04-29,2024-05-06,12.8,East,Hypermarket,2859,9.8
PROMO_2024_0271,SKU_Beverages_342,Beverages,2024-11-02,2024-11-09,27.5,South,Express,1730,9.1
PROMO_2024_0272,SKU_Frozen_852,Snacks,2024-10-12,2024-10-19,22.5,West,Online,2530,5.7
PROMO_2024_0273,SKU_Dairy_904,Frozen,2024-06-25,2024-07-02,16.4,West,Express,1111,9.5
PROMO_2024_0274,SKU_Frozen_584,Snacks,2024-04-04,2024-04-11,27.0,East,Online,1091,17.1
PROMO_2024_0275,SKU_Frozen_522,Dairy,2024-01-30,2024-02-06,21.1,South,Express,1494,8.8
PROMO_2024_0276,SKU_Cereals_560,Beverages,2024-06-18,2024-06-25,11.8,South,Hypermarket,1599,10.7
PROMO_2024_0277,SKU_Frozen_140,Cereals,2024-11-05,2024-11-12,13.8,South,Express,1355,18.0
PROMO_2024_0278,SKU_Beverages_115,Snacks,2024-06-19,2024-06-26,28.7,North,Online,2461,18.7
PROMO_2024_0279,SKU_Frozen_820,Snacks,2024-12-22,2024-12-29,17.9,South,Online,1817,16.6
PROMO_2024_0280,SKU_Dairy_646,Beverages,2024-07-13,2024-07-20,16.2,East,Online,2536,12.0
PROMO_2024_0281,SKU_Beverages_308,Beverages,2024-08-28,2024-09-04,16.3,North,Online,1406,16.1
PROMO_2024_0282,SKU_Beverages_666,Frozen,2024-01-09,2024-01-16,21.6,West,Express,1124,7.9
PROMO_2024_0283,SKU_Dairy_683,Snacks,2024-04-27,2024-05-04,20.0,East,Express,2501,19.5
PROMO_2024_0284,SKU_Dairy_571,Snacks,2024-11-24,2024-12-01,24.7,East,Hypermarket,1073,15.8
PROMO_2024_0285,SKU_Snacks_655,Cereals,2024-09-07,2024-09-14,20.5,North,Online,698,16.5
PROMO_2024_0286,SKU_Snacks_962,Snacks,2024-07-30,2024-08-06,11.4,South,Hypermarket,1395,12.6
PROMO_2024_0287,SKU_Cereals_732,Frozen,2024-07-10,2024-07-17,28.3,West,Hypermarket,527,13.0
PROMO_2024_0288,SKU_Cereals_117,Frozen,2024-07-29,2024-08-05,24.4,East,Hypermarket,2557,17.2
PROMO_2024_0289,SKU_Dairy_925,Snacks,2024-12-11,2024-12-18,12.1,North,Online,1109,8.6
PROMO_2024_0290,SKU_Frozen_358,Beverages,2024-11-13,2024-11-20,15.3,West,Hypermarket,2028,19.4
PROMO_2024_0291,SKU_Frozen_349,Snacks,2024-08-23,2024-08-30,16.0,North,Online,629,6.4
PROMO_2024_0292,SKU_Dairy_665,Dairy,2024-07-13,2024-07-20,11.1,North,Online,1201,6.2
PROMO_2024_0293,SKU_Beverages_679,Cereals,2024-08-10,2024-08-17,27.9,North,Hypermarket,1365,18.5
PROMO_2024_0294,SKU_Frozen_586,Beverages,2024-12-20,2024-12-27,10.9,North,Online,1648,18.5
PROMO_2024_0295,SKU_Cereals_283,Beverages,2024-10-15,2024-10-22,10.3,South,Online,1090,16.3
PROMO_2024_0296,SKU_Dairy_178,Beverages,2024-12-30,2025-01-06,13.2,South,Online,2093,15.2
PROMO_2024_0297,SKU_Beverages_493,Snacks,2024-10-03,2024-10-10,25.8,North,Online,1916,5.8
PROMO_2024_0298,SKU_Snacks_958,Cereals,2024-08-11,2024-08-18,16.8,West,Express,621,14.5
PROMO_2024_0299,SKU_Dairy_333,Beverages,2024-08-18,2024-08-25,21.1,West,Express,1260,15.2
PROMO_2024_0300,SKU_Dairy_187,Frozen,2024-12-04,2024-12-11,15.9,South,Online,801,6.2
PROMO_2024_0301,SKU_Dairy_828,Snacks,2024-03-19,2024-03-26,24.8,East,Express,936,6.4
PROMO_2024_0302,SKU_Dairy_468,Beverages,2024-06-06,2024-06-13,12.0,North,Hypermarket,2265,11.7
PROMO_2024_0303,SKU_Frozen_517,Cereals,2024-10-11,2024-10-18,10.5,East,Online,881,14.0
PROMO_2024_0304,SKU_Dairy_112,Beverages,2024-06-15,2024-06-22,18.3,North,Online,2791,18.6
PROMO_2024_0305,SKU_Frozen_633,Snacks,2024-05-04,2024-05-11,23.7,South,Hypermarket,1601,9.5
PROMO_2024_0306,SKU_Snacks_164,Snacks,2024-09-09,2024-09-16,18.7,West,Express,2483,16.7
PROMO_2024_0307,SKU_Beverages_352,Dairy,2024-07-03,2024-07-10,21.9,South,Express,938,7.0
PROMO_2024_0308,SKU_Dairy_440,Frozen,2024-01-04,2024-01-11,17.6,East,Express,1871,11.5
PROMO_2024_0309,SKU_Frozen_239,Beverages,2024-11-29,2024-12-06,16.4,South,Express,1786,7.7
PROMO_2024_0310,SKU_Beverages_398,Dairy,2024-07-22,2024-07-29,29.4,South,Express,2040,9.2
PROMO_2024_0311,SKU_Beverages_216,Frozen,2024-07-20,2024-07-27,14.0,South,Online,2753,5.4
PROMO_2024_0312,SKU_Snacks_548,Beverages,2024-08-24,2024-08-31,26.6,North,Express,2545,7.1
PROMO_2024_0313,SKU_Snacks_358,Snacks,2024-06-04,2024-06-11,24.3,West,Hypermarket,2339,19.9
PROMO_2024_0314,SKU_Frozen_510,Frozen,2024-09-02,2024-09-09,20.1,West,Online,650,16.9
PROMO_2024_0315,SKU_Frozen_708,Cereals,2024-07-03,2024-07-10,12.2,South,Online,1954,7.5
PROMO_2024_0316,SKU_Cereals_676,Dairy,2024-11-09,2024-11-16,29.3,East,Express,933,5.2
PROMO_2024_0317,SKU_Snacks_622,Frozen,2024-05-12,2024-05-19,21.2,South,Express,2032,10.9
PROMO_2024_0318,SKU_Frozen_807,Frozen,2024-12-13,2024-12-20,13.0,North,Express,928,9.4
PROMO_2024_0319,SKU_Cereals_951,Snacks,2024-02-13,2024-02-20,17.0,East,Express,1347,12.8
PROMO_2024_0320,SKU_Dairy_199,Dairy,2024-06-27,2024-07-04,24.4,West,Express,775,9.5
PROMO_2024_0321,SKU_Cereals_123,Beverages,2024-12-29,2025-01-05,23.0,South,Online,1499,12.7
PROMO_2024_0322,SKU_Snacks_438,Frozen,2024-10-09,2024-10-16,18.5,West,Hypermarket,2159,14.4
PROMO_2024_0323,SKU_Dairy_505,Cereals,2024-04-05,2024-04-12,24.7,South,Express,2925,11.4
PROMO_2024_0324,SKU_Snacks_310,Beverages,2024-01-03,2024-01-10,25.0,North,Online,916,17.0
PROMO_2024_0325,SKU_Snacks_474,Beverages,2024-10-01,2024-10-08,13.9,North,Express,2504,12.9
PROMO_2024_0326,SKU_Beverages_711,Dairy,2024-11-23,2024-11-30,22.2,North,Express,1941,17.7
PROMO_2024_0327,SKU_Snacks_933,Beverages,2024-11-12,2024-11-19,28.4,North,Online,1048,9.7
PROMO_2024_0328,SKU_Beverages_219,Snacks,2024-05-02,2024-05-09,17.5,South,Online,2091,11.3
PROMO_2024_0329,SKU_Frozen_492,Dairy,2024-03-11,2024-03-18,13.7,South,Online,1183,12.3
PROMO_2024_0330,SKU_Snacks_422,Dairy,2024-03-12,2024-03-19,22.4,East,Hypermarket,2484,7.0
PROMO_2024_0331,SKU_Frozen_617,Dairy,2024-07-15,2024-07-22,18.2,West,Express,2318,12.3
PROMO_2024_0332,SKU_Frozen_131,Snacks,2024-02-12,2024-02-19,15.8,East,Hypermarket,2702,9.3
PROMO_2024_0333,SKU_Frozen_860,Dairy,2024-08-22,2024-08-29,21.0,North,Online,967,9.0
PROMO_2024_0334,SKU_Beverages_655,Cereals,2024-10-05,2024-10-12,25.2,West,Online,1395,19.8
PROMO_2024_0335,SKU_Snacks_404,Cereals,2024-02-22,2024-02-29,19.0,East,Hypermarket,2298,18.0
PROMO_2024_0336,SKU_Snacks_314,Frozen,2024-03-01,2024-03-08,23.8,West,Hypermarket,1070,16.8
PROMO_2024_0337,SKU_Cereals_683,Beverages,2024-04-15,2024-04-22,20.6,South,Express,1698,9.3
PROMO_2024_0338,SKU_Frozen_795,Cereals,2024-05-16,2024-05-23,12.7,West,Hypermarket,1635,18.0
PROMO_2024_0339,SKU_Snacks_355,Snacks,2024-03-05,2024-03-12,24.2,South,Online,2108,12.3
PROMO_2024_0340,SKU_Beverages_742,Dairy,2024-10-22,2024-10-29,17.5,North,Online,881,11.0
PROMO_2024_0341,SKU_Beverages_565,Dairy,2024-05-22,2024-05-29,16.5,North,Online,881,16.0
PROMO_2024_0342,SKU_Beverages_970,Cereals,2024-08-22,2024-08-29,25.9,West,Hypermarket,2259,17.4
PROMO_2024_0343,SKU_Beverages_430,Beverages,2024-09-10,2024-09-17,16.8,South,Online,2487,16.8
PROMO_2024_0344,SKU_Cereals_147,Cereals,2024-12-15,2024-12-22,22.5,West,Hypermarket,1008,18.9
PROMO_2024_0345,SKU_Dairy_567,Cereals,2024-03-21,2024-03-28,29.8,West,Hypermarket,1040,18.2
PROMO_2024_0346,SKU_Snacks_995,Beverages,2024-06-03,2024-06-10,11.9,East,Express,837,10.6
PROMO_2024_0347,SKU_Snacks_153,Dairy,2024-11-28,2024-12-05,22.5,South,Express,873,15.6
PROMO_2024_0348,SKU_Snacks_588,Cereals,2024-01-01,2024-01-08,12.7,South,Online,2322,5.1
PROMO_2024_0349,SKU_Beverages_936,Cereals,2024-12-22,2024-12-29,29.8,West,Online,1041,12.2
PROMO_2024_0350,SKU_Dairy_191,Cereals,2024-04-27,2024-05-04,12.1,East,Express,1061,10.7
PROMO_2024_0351,SKU_Snacks_170,Frozen,2024-03-09,2024-03-16,21.3,South,Express,1938,15.8
PROMO_2024_0352,SKU_Snacks_521,Frozen,2024-11-17,2024-11-24,23.7,South,Hypermarket,911,7.1
PROMO_2024_0353,SKU_Frozen_847,Dairy,2024-03-04,2024-03-11,17.0,West,Express,1072,8.7
PROMO_2024_0354,SKU_Cereals_354,Frozen,2024-11-26,2024-12-03,22.0,East,Online,609,17.7
PROMO_2024_0355,SKU_Beverages_310,Frozen,2024-12-03,2024-12-10,22.1,South,Online,2104,9.4
PROMO_2024_0356,SKU_Snacks_606,Dairy,2024-01-28,2024-02-04,12.3,West,Online,2932,6.1
PROMO_2024_0357,SKU_Beverages_424,Snacks,2024-01-07,2024-01-14,17.7,West,Express,2737,15.2
PROMO_2024_0358,SKU_Cereals_117,Frozen,2024-08-29,2024-09-05,11.4,East,Hypermarket,663,18.8
PROMO_2024_0359,SKU_Frozen_393,Frozen,2024-07-22,2024-07-29,25.3,West,Online,2147,6.2
PROMO_2024_0360,SKU_Frozen_730,Snacks,2024-10-01,2024-10-08,15.5,East,Hypermarket,2594,18.8
PROMO_2024_0361,SKU_Frozen_434,Dairy,2024-03-20,2024-03-27,21.7,North,Express,2291,15.9
PROMO_2024_0362,SKU_Cereals_350,Cereals,2024-05-02,2024-05-09,28.5,North,Express,2993,5.8
PROMO_2024_0363,SKU_Snacks_222,Cereals,2024-12-07,2024-12-14,24.2,North,Hypermarket,2533,19.3
PROMO_2024_0364,SKU_Frozen_901,Beverages,2024-09-24,2024-10-01,13.3,South,Online,1600,16.0
PROMO_2024_0365,SKU_Cereals_443,Dairy,2024-03-01,2024-03-08,15.4,North,Express,2861,14.4
PROMO_2024_0366,SKU_Dairy_623,Beverages,2024-09-11,2024-09-18,11.1,South,Express,1144,8.8
PROMO_2024_0367,SKU_Frozen_790,Cereals,2024-02-22,2024-02-29,14.6,North,Hypermarket,550,8.7
PROMO_2024_0368,SKU_Beverages_492,Snacks,2024-08-29,2024-09-05,13.6,North,Online,2217,8.4
PROMO_2024_0369,SKU_Dairy_837,Beverages,2024-05-07,2024-05-14,15.4,North,Online,2027,6.8
PROMO_2024_0370,SKU_Cereals_283,Snacks,2024-12-10,2024-12-17,26.1,North,Express,782,18.2
PROMO_2024_0371,SKU_Beverages_435,Cereals,2024-05-24,2024-05-31,21.1,North,Express,1321,9.4
PROMO_2024_0372,SKU_Frozen_348,Dairy,2024-06-04,2024-06-11,17.4,West,Hypermarket,2738,16.4
PROMO_2024_0373,SKU_Snacks_106,Dairy,2024-05-05,2024-05-12,10.5,East,Online,539,19.3
PROMO_2024_0374,SKU_Dairy_969,Beverages,2024-01-01,2024-01-08,12.1,South,Express,2515,19.4
PROMO_2024_0375,SKU_Beverages_195,Cereals,2024-03-13,2024-03-20,28.4,West,Online,2025,11.9
PROMO_2024_0376,SKU_Frozen_197,Frozen,2024-02-13,2024-02-20,12.7,West,Hypermarket,2924,13.5
PROMO_2024_0377,SKU_Snacks_342,Beverages,2024-08-10,2024-08-17,15.2,East,Express,1836,9.8
PROMO_2024_0378,SKU_Snacks_176,Snacks,2024-05-19,2024-05-26,12.7,North,Hypermarket,932,7.5
PROMO_2024_0379,SKU_Beverages_516,Cereals,2024-08-26,2024-09-02,20.7,South,Express,1762,12.0
PROMO_2024_0380,SKU_Cereals_261,Beverages,2024-03-02,2024-03-09,26.5,North,Hypermarket,1842,7.2
PROMO_2024_0381,SKU_Snacks_464,Dairy,2024-12-30,2025-01-06,20.3,East,Express,1212,5.5
PROMO_2024_0382,SKU_Dairy_669,Frozen,2024-07-26,2024-08-02,15.0,West,Hypermarket,1072,6.8
PROMO_2024_0383,SKU_Snacks_233,Snacks,2024-02-01,2024-02-08,26.5,East,Online,844,13.7
PROMO_2024_0384,SKU_Cereals_122,Cereals,2024-05-12,2024-05-19,14.0,West,Hypermarket,876,18.6
PROMO_2024_0385,SKU_Cereals_143,Dairy,2024-06-18,2024-06-25,11.0,West,Online,2117,12.4
PROMO_2024_0386,SKU_Dairy_276,Beverages,2024-07-14,2024-07-21,14.3,South,Express,1646,11.7
PROMO_2024_0387,SKU_Cereals_728,Frozen,2024-03-17,2024-03-24,22.3,East,Express,2187,18.2
PROMO_2024_0388,SKU_Cereals_189,Beverages,2024-09-02,2024-09-09,17.7,West,Hypermarket,2653,8.7
PROMO_2024_0389,SKU_Cereals_491,Beverages,2024-10-05,2024-10-12,19.6,West,Express,2816,12.5
PROMO_2024_0390,SKU_Beverages_284,Cereals,2024-07-17,2024-07-24,16.4,South,Hypermarket,1650,5.9
PROMO_2024_0391,SKU_Frozen_466,Frozen,2024-08-29,2024-09-05,30.0,South,Hypermarket,1515,14.9
PROMO_2024_0392,SKU_Frozen_935,Cereals,2024-05-16,2024-05-23,25.3,South,Online,2090,10.3
PROMO_2024_0393,SKU_Snacks_342,Frozen,2024-03-29,2024-04-05,16.4,East,Online,615,15.6
PROMO_2024_0394,SKU_Frozen_677,Snacks,2024-06-29,2024-07-06,21.3,South,Express,2720,9.6
PROMO_2024_0395,SKU_Cereals_192,Cereals,2024-09-08,2024-09-15,14.7,South,Hypermarket,2656,12.2
PROMO_2024_0396,SKU_Frozen_306,Snacks,2024-06-18,2024-06-25,16.8,South,Express,743,5.3
PROMO_2024_0397,SKU_Snacks_892,Cereals,2024-10-27,2024-11-03,26.9,East,Hypermarket,2030,15.6
PROMO_2024_0398,SKU_Dairy_700,Cereals,2024-12-05,2024-12-12,16.7,East,Hypermarket,1145,16.0
PROMO_2024_0399,SKU_Dairy_764,Beverages,2024-08-11,2024-08-18,13.5,East,Hypermarket,2912,17.2
PROMO_2024_0400,SKU_Beverages_851,Beverages,2024-07-12,2024-07-19,12.5,North,Online,2846,10.9
PROMO_2024_0401,SKU_Cereals_286,Frozen,2024-10-17,2024-10-24,16.4,South,Online,2816,6.6
PROMO_2024_0402,SKU_Snacks_439,Cereals,2024-09-11,2024-09-18,14.8,East,Hypermarket,863,17.3
PROMO_2024_0403,SKU_Beverages_557,Cereals,2024-12-09,2024-12-16,15.3,South,Online,777,10.3
PROMO_2024_0404,SKU_Cereals_149,Dairy,2024-02-25,2024-03-03,18.8,West,Hypermarket,2195,12.4
PROMO_2024_0405,SKU_Beverages_659,Dairy,2024-07-12,2024-07-19,12.0,West,Online,1423,7.4
PROMO_2024_0406,SKU_Cereals_401,Cereals,2024-02-07,2024-02-14,16.4,North,Hypermarket,1900,7.6
PROMO_2024_0407,SKU_Snacks_849,Cereals,2024-07-11,2024-07-18,20.9,North,Express,2933,19.8
PROMO_2024_0408,SKU_Cereals_541,Snacks,2024-09-04,2024-09-11,22.1,West,Hypermarket,719,6.5
PROMO_2024_0409,SKU_Snacks_519,Frozen,2024-04-15,2024-04-22,24.4,East,Online,1653,9.5
PROMO_2024_0410,SKU_Cereals_502,Frozen,2024-02-19,2024-02-26,21.0,West,Hypermarket,723,10.4
PROMO_2024_0411,SKU_Cereals_401,Frozen,2024-08-06,2024-08-13,19.6,North,Hypermarket,1347,7.6
PROMO_2024_0412,SKU_Cereals_584,Cereals,2024-05-29,2024-06-05,16.2,West,Express,2503,18.4
PROMO_2024_0413,SKU_Cereals_757,Frozen,2024-05-15,2024-05-22,17.8,East,Express,2013,7.8
PROMO_2024_0414,SKU_Beverages_550,Dairy,2024-01-23,2024-01-30,15.3,East,Online,752,7.3
PROMO_2024_0415,SKU_Cereals_187,Beverages,2024-12-22,2024-12-29,26.2,West,Online,1431,13.3
PROMO_2024_0416,SKU_Frozen_528,Frozen,2024-07-17,2024-07-24,23.7,West,Online,1465,12.1
PROMO_2024_0417,SKU_Dairy_974,Cereals,2024-02-10,2024-02-17,20.0,South,Hypermarket,2339,7.6
PROMO_2024_0418,SKU_Snacks_927,Snacks,2024-03-26,2024-04-02,12.5,West,Hypermarket,2283,8.0
PROMO_2024_0419,SKU_Snacks_954,Frozen,2024-11-17,2024-11-24,15.2,North,Hypermarket,2089,13.3
PROMO_2024_0420,SKU_Beverages_977,Beverages,2024-10-09,2024-10-16,20.4,North,Online,2906,12.8
PROMO_2024_0421,SKU_Cereals_524,Snacks,2024-08-02,2024-08-09,13.0,North,Hypermarket,2804,16.7
PROMO_2024_0422,SKU_Frozen_452,Dairy,2024-05-26,2024-06-02,15.3,West,Online,2994,12.1
PROMO_2024_0423,SKU_Beverages_512,Snacks,2024-03-29,2024-04-05,22.4,West,Hypermarket,2121,18.3
PROMO_2024_0424,SKU_Snacks_150,Dairy,2024-06-18,2024-06-25,28.4,East,Hypermarket,1883,17.3
PROMO_2024_0425,SKU_Beverages_387,Dairy,2024-06-04,2024-06-11,27.2,North,Hypermarket,1050,9.5
PROMO_2024_0426,SKU_Beverages_375,Dairy,2024-08-14,2024-08-21,22.1,North,Hypermarket,2309,8.2
PROMO_2024_0427,SKU_Dairy_877,Frozen,2024-07-27,2024-08-03,27.3,North,Online,1151,6.0
PROMO_2024_0428,SKU_Frozen_513,Snacks,2024-12-29,2025-01-05,25.6,North,Hypermarket,1289,18.1
PROMO_2024_0429,SKU_Cereals_355,Cereals,2024-04-12,2024-04-19,19.1,East,Online,1315,9.1
PROMO_2024_0430,SKU_Frozen_506,Cereals,2024-08-25,2024-09-01,23.6,South,Express,2502,13.9
PROMO_2024_0431,SKU_Dairy_700,Frozen,2024-03-31,2024-04-07,17.0,South,Express,870,9.3
PROMO_2024_0432,SKU_Cereals_266,Frozen,2024-07-16,2024-07-23,25.6,South,Hypermarket,1422,15.2
PROMO_2024_0433,SKU_Dairy_625,Cereals,2024-05-17,2024-05-24,27.3,North,Express,1041,14.7
PROMO_2024_0434,SKU_Cereals_329,Beverages,2024-11-03,2024-11-10,22.2,East,Online,1627,11.4
PROMO_2024_0435,SKU_Beverages_570,Beverages,2024-07-11,2024-07-18,14.4,East,Online,2632,17.4
PROMO_2024_0436,SKU_Frozen_204,Cereals,2024-07-22,2024-07-29,20.2,East,Online,2932,14.1
PROMO_2024_0437,SKU_Cereals_593,Cereals,2024-06-01,2024-06-08,16.7,East,Online,1831,17.9
PROMO_2024_0438,SKU_Beverages_292,Snacks,2024-05-13,2024-05-20,20.3,South,Hypermarket,2957,11.1
PROMO_2024_0439,SKU_Snacks_838,Cereals,2024-06-12,2024-06-19,23.1,East,Express,2214,11.1
PROMO_2024_0440,SKU_Frozen_825,Frozen,2024-01-19,2024-01-26,26.3,East,Online,1410,15.3
PROMO_2024_0441,SKU_Dairy_787,Beverages,2024-11-22,2024-11-29,20.1,South,Online,2786,7.7
PROMO_2024_0442,SKU_Dairy_231,Beverages,2024-02-19,2024-02-26,24.5,South,Online,1874,14.8
PROMO_2024_0443,SKU_Beverages_328,Beverages,2024-04-23,2024-04-30,18.4,East,Express,1567,13.8
PROMO_2024_0444,SKU_Cereals_581,Cereals,2024-08-25,2024-09-01,27.3,North,Express,1296,12.5
PROMO_2024_0445,SKU_Dairy_642,Beverages,2024-12-14,2024-12-21,18.3,South,Hypermarket,1320,10.1
PROMO_2024_0446,SKU_Dairy_246,Beverages,2024-10-18,2024-10-25,27.2,South,Hypermarket,2497,10.0
PROMO_2024_0447,SKU_Beverages_749,Cereals,2024-03-31,2024-04-07,10.1,East,Hypermarket,1190,13.6
PROMO_2024_0448,SKU_Dairy_904,Cereals,2024-03-22,2024-03-29,12.6,West,Online,2258,11.1
PROMO_2024_0449,SKU_Dairy_104,Cereals,2024-09-01,2024-09-08,20.7,East,Hypermarket,1819,16.4
PROMO_2024_0450,SKU_Snacks_118,Cereals,2024-09-28,2024-10-05,22.5,South,Hypermarket,1910,9.7
PROMO_2024_0451,SKU_Dairy_615,Frozen,2024-02-22,2024-02-29,16.1,North,Hypermarket,1721,19.2
PROMO_2024_0452,SKU_Frozen_710,Frozen,2024-08-21,2024-08-28,16.8,South,Express,2507,10.4
PROMO_2024_0453,SKU_Snacks_931,Dairy,2024-04-06,2024-04-13,10.4,South,Online,1037,8.2
PROMO_2024_0454,SKU_Frozen_616,Snacks,2024-01-12,2024-01-19,12.5,North,Express,1547,16.6
PROMO_2024_0455,SKU_Cereals_708,Cereals,2024-11-15,2024-11-22,23.2,North,Hypermarket,974,11.3
PROMO_2024_0456,SKU_Cereals_660,Beverages,2024-07-13,2024-07-20,19.5,South,Hypermarket,538,9.5
PROMO_2024_0457,SKU_Cereals_778,Frozen,2024-12-04,2024-12-11,15.4,South,Express,929,12.7
PROMO_2024_0458,SKU_Cereals_389,Cereals,2024-11-12,2024-11-19,25.7,West,Hypermarket,2994,8.0
PROMO_2024_0459,SKU_Frozen_306,Beverages,2024-05-14,2024-05-21,24.1,East,Hypermarket,661,13.2
PROMO_2024_0460,SKU_Dairy_438,Snacks,2024-04-16,2024-04-23,10.1,North,Hypermarket,2851,15.0
PROMO_2024_0461,SKU_Cereals_898,Frozen,2024-03-17,2024-03-24,11.5,North,Express,1446,11.9
PROMO_2024_0462,SKU_Beverages_575,Cereals,2024-05-31,2024-06-07,12.0,South,Hypermarket,1690,10.4
PROMO_2024_0463,SKU_Beverages_536,Cereals,2024-12-12,2024-12-19,11.9,North,Hypermarket,1066,15.0
PROMO_2024_0464,SKU_Beverages_466,Dairy,2024-03-28,2024-04-04,29.1,East,Online,880,10.6
PROMO_2024_0465,SKU_Snacks_216,Dairy,2024-06-24,2024-07-01,18.0,West,Express,2079,15.3
PROMO_2024_0466,SKU_Dairy_764,Snacks,2024-09-01,2024-09-08,12.3,North,Hypermarket,924,11.2
PROMO_2024_0467,SKU_Dairy_921,Frozen,2024-10-29,2024-11-05,23.6,South,Online,2055,16.7
PROMO_2024_0468,SKU_Cereals_983,Snacks,2024-11-09,2024-11-16,19.7,West,Hypermarket,2184,11.6
PROMO_2024_0469,SKU_Beverages_770,Beverages,2024-02-02,2024-02-09,10.2,South,Online,1885,12.8
PROMO_2024_0470,SKU_Frozen_197,Dairy,2024-12-18,2024-12-25,23.2,South,Express,1916,15.0
PROMO_2024_0471,SKU_Dairy_252,Frozen,2024-11-24,2024-12-01,27.8,North,Hypermarket,1142,12.6
PROMO_2024_0472,SKU_Dairy_990,Snacks,2024-08-28,2024-09-04,11.5,West,Express,1486,10.0
PROMO_2024_0473,SKU_Cereals_619,Snacks,2024-05-22,2024-05-29,21.0,West,Express,1462,6.2
PROMO_2024_0474,SKU_Frozen_558,Cereals,2024-08-15,2024-08-22,27.1,West,Express,986,19.7
PROMO_2024_0475,SKU_Cereals_205,Dairy,2024-11-30,2024-12-07,18.2,North,Hypermarket,2974,19.4
PROMO_2024_0476,SKU_Beverages_620,Frozen,2024-11-22,2024-11-29,14.1,West,Express,1988,17.4
PROMO_2024_0477,SKU_Dairy_439,Frozen,2024-04-24,2024-05-01,25.3,West,Online,1988,15.7
PROMO_2024_0478,SKU_Cereals_877,Snacks,2024-02-28,2024-03-06,10.0,East,Online,1695,13.2
